"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",NA,0.328582727072497,0.323633896555176,0.358465451592129,0.343255899708694,0.353633334667061,0.319475690232646,0.341443086150788,0.304691907864524,0.347636335674296,0.337630943607212,0.302081832951781
"2",NA,0.329570396566049,0.319923065294664,0.355038390895603,0.346370450687182,0.348182332388465,0.314671833418299,0.342250917856856,0.302265712754185,0.34645535608593,0.33319542216235,0.300472845594723
"3",NA,0.327500122552505,0.31767260386466,0.355579975227282,0.342045739320221,0.344035282285306,0.3113114357492,0.342803397079009,0.301413383139232,0.345546380542675,0.336422780756818,0.298790831976009
"4",NA,0.327794075916261,0.314396797451374,0.351726698281031,0.340997238721005,0.341899816940573,0.306761982016825,0.337702819467977,0.298471384058971,0.344236695001652,0.333750031767009,0.296398750785567
"5",NA,0.325119497306952,0.308104367675872,0.34227883394982,0.332295316076089,0.333565021662433,0.302611921869207,0.330186143387397,0.29570596061528,0.338967374926506,0.327362491211128,0.290883443746955
"6",NA,0.291636603908285,0.285524168633851,0.298845299727636,0.305911822780269,0.305833553052524,0.283467483033516,0.303326894886898,0.274407384399674,0.3154468949402,0.302107550382475,0.266440010536285
"7",NA,0.323410666830532,0.312519473798169,0.342027538819916,0.32940690576008,0.334135607606492,0.299621199754554,0.329764030097636,0.301620753042674,0.335532483578924,0.329152795073148,0.290803865928898
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
